0.08,0.11971831,0.136363636,-0.467741935,0.303278689,-0.196969697,-0.391213389,-0.157180915,0.326259947,-0.158301158,0.370588235,-0.010046368,-0.018867925,-0.090252708,-0.114285714,0.08510249
0.1,-0.063380282,-0.090909091,0,-0.024590164,0.136363636,0.248953975,-0.07968031,-0.084880637,0.235521236,-0.217647059,-0.011591963,-0.018867925,-0.072202166,-0.028571429,-0.174357909
0.16,0.330985915,0.454545455,-0.548387097,0.139344262,0.106060606,-0.060669456,-0.11140712,0.281167109,0.054054054,0.276470588,-0.013137558,-0.012578616,-0.104693141,0.057142857,0.027436008
0.02,-0.035211268,0.090909091,-0.048387097,-0.057377049,0.106060606,-0.106694561,0.102325018,0.137931034,0.042471042,0,-0.002318393,-0.006289308,0.010830325,0.085714286,0.077482065
-0.06,-0.007042254,0.318181818,0.032258065,-0.270491803,0.287878788,-0.119246862,-0.036933882,0.058355438,0.11969112,0.041176471,-0.011591963,-0.01572327,-0.093862816,-0.057142857,-0.074293707
0.1,0.007042254,0,0.177419355,0.18852459,-0.46969697,-0.081589958,-0.042746428,-0.198938992,-0.069498069,-0.070588235,-0.005409583,-0.006289308,0.007220217,-0.085714286,-0.30900401
-0.54,0.302816901,-0.272727273,0.032258065,-0.450819672,0.318181818,0.39539749,0.137200291,-0.068965517,0.131274131,-0.052941176,0.979134467,0.974842767,0.36101083,-0.285714286,-0.253859061
-0.16,0.049295775,-0.136363636,-0.112903226,0.172131148,-0.348484848,-0.156903766,0.109832889,0.071618037,-0.111969112,0.264705882,0.036321484,0.088050314,0.588447653,0,0.141373289
0.24,0.147887324,0.363636364,-0.274193548,0.368852459,-0.196969697,-0.361924686,-0.008476629,0.697612732,-0.084942085,0.776470588,0.000772798,0.003144654,0.014440433,0.057142857,0.194796897
0.44,0.5,0.363636364,0.161290323,-0.467213115,0.136363636,0.311715481,0.131993219,0.084880637,0.069498069,0.541176471,-0.017774343,-0.025157233,-0.104693141,0.085714286,-0.255081058
-0.16,-0.161971831,-0.227272727,-0.032258065,-0.008196721,0.015151515,0.177824268,-0.076652943,-0.122015915,-0.057915058,-0.223529412,0.028593509,0.044025157,0.342960289,0.2,-0.045074328
-0.26,-0.274647887,-0.045454545,0.032258065,0.024590164,0.318181818,0.081589958,-0.178251393,-0.222811671,0.247104247,-0.2,0.008500773,0.006289308,-0.014440433,-0.2,-0.266919544
0.14,0.11971831,0.272727273,-0.112903226,0.090163934,-0.287878788,-0.453974895,-0.107168806,0.281167109,0.023166023,0.641176471,0.003863988,0.01572327,0.173285199,-0.028571429,0.053736861
0.16,-0.021126761,-0.090909091,0.193548387,-0.172131148,0.075757576,0.085774059,-0.029062727,-0.042440318,-0.007722008,-0.058823529,-0.016228748,-0.018867925,-0.079422383,0.028571429,-0.063422895
0.32,0.316901408,0.318181818,-0.258064516,0.155737705,-0.409090909,-0.349372385,-0.047832405,0.557029178,0,0.647058824,0.008500773,0.025157233,-0.104693141,0.142857143,0.525623172
0.08,0.021126761,0.136363636,0.112903226,-0.385245902,-0.106060606,0.09832636,0.471663841,0.023872679,0.123552124,-0.047058824,0.040958269,0.053459119,0.281588448,0.028571429,0.158068748
0.08,0.007042254,0.090909091,0.016129032,0.090163934,-0.166666667,0.265690377,0.305764108,0.188328912,-0.007722008,0,0.022411128,0.072327044,0.472924188,-0.085714286,0.221262131
-0.04,-0.035211268,-0.090909091,0.080645161,0.090163934,-0.136363636,-0.148535565,-0.01574231,-0.061007958,0,0.035294118,0.047140649,0.157232704,0.841155235,-0.028571429,0.147653858
-0.02,0.091549296,-0.318181818,0.370967742,-0.450819672,0.287878788,0.014644351,-0.021797045,-0.180371353,0.185328185,0.017647059,0.064142195,0.037735849,0.050541516,0.457142857,-0.154120519
0.08,-0.035211268,-0.090909091,0.274193548,-0.12295082,-0.287878788,-0.069037657,-0.007144587,-0.217506631,-0.277992278,0.147058824,-0.013137558,-0.01572327,-0.0433213,-0.028571429,-0.016075156
0.06,0.021126761,0.136363636,0.35483871,-0.303278689,-0.439393939,-0.052301255,0.154516832,-0.204244032,-0.266409266,0.052941176,-0.005409583,0.006289308,0.21299639,-0.085714286,0.007759992
0.12,0.105633803,0.181818182,-0.129032258,0.090163934,-0.015151515,-0.052301255,0.024340034,0.482758621,0.154440154,0.252941176,-0.003863988,0,0.064981949,-0.114285714,0.253762914
-0.12,-0.091549296,-0.090909091,0.306451613,-0.090163934,0.015151515,0.056485356,0.09542262,-0.143236074,0.034749035,-0.141176471,-0.011591963,-0.01572327,-0.0433213,0.085714286,-0.215251393
-0.08,0.007042254,0.227272727,0.048387097,-0.057377049,-0.409090909,-0.182008368,0.192903851,0.180371353,-0.015444015,0.123529412,0.025502318,0.018867925,0.137184116,0,0.030633671
-0.56,0.330985915,-0.181818182,-0.274193548,-0.254098361,0.318181818,0.324267782,-0.064664568,-0.119363395,0.212355212,0.047058824,0.20015456,0.179245283,-0.036101083,0.114285714,-0.322476995
-0.4,0.232394366,-0.5,0.032258065,-0.56557377,0.348484848,0.274058577,0.083070961,0.087533156,0.22007722,-0.070588235,0.458268934,0.509433962,0.202166065,0.4,-0.099192675
-0.5,0.246478873,-0.272727273,-0.322580645,0.155737705,0.348484848,0.39958159,-0.104746912,-0.196286472,0.247104247,-0.205882353,0.139876352,0.072327044,-0.097472924,0.4,-0.474376828
-0.06,0.11971831,-0.454545455,0.096774194,-0.401639344,0.348484848,0.056485356,0.007144587,-0.124668435,0.33976834,-0.182352941,0.008500773,-0.006289308,-0.036101083,0.428571429,-0.137766226
0.14,-0.049295775,0,0.258064516,-0.090163934,0.015151515,0.060669456,-0.203923468,-0.185676393,-0.138996139,-0.052941176,-0.014683153,-0.01572327,-0.036101083,-0.028571429,-0.122596713
0,-0.105633803,-0.090909091,0.129032258,0.12295082,0.106060606,-0.131799163,0.164204408,-0.175066313,0.193050193,-0.123529412,-0.010046368,-0.012578616,-0.018050542,0.114285714,0.021676493
-0.14,-0.077464789,-0.045454545,0.048387097,-0.073770492,-0.106060606,0.006276151,-0.038508113,-0.023872679,-0.061776062,0.023529412,-0.005409583,-0.006289308,-0.018050542,0.057142857,0.089264724
0.04,-0.11971831,-0.136363636,0.370967742,0.024590164,-0.227272727,-0.307531381,-0.229595544,-0.209549072,0.073359073,0.017647059,-0.014683153,-0.022012579,-0.068592058,0.085714286,-0.097638816
0.06,0.077464789,0.181818182,-0.451612903,-0.024590164,0.378787879,0.349372385,0.210825866,0.411140584,0.548262548,-0.170588235,0.07805255,0.059748428,0.259927798,-0.142857143,0.074808559
-0.2,0.007042254,0.318181818,-0.322580645,0.008196721,0.318181818,-0.006276151,0.01186728,-0.076923077,0.235521236,0,-0.016228748,-0.022012579,-0.104693141,-0.085714286,-0.371930663
0.14,0.021126761,0.090909091,-0.209677419,0.204918033,0.075757576,0.043933054,-0.050254299,0.045092838,0.069498069,-0.135294118,-0.000772798,0.006289308,0.0433213,-0.028571429,0.185529568
0.14,-0.105633803,-0.181818182,0.451612903,-0.024590164,0.015151515,-0.056485356,0.013441511,-0.24933687,-0.027027027,0.047058824,-0.011591963,-0.018867925,-0.079422383,-0.028571429,-0.148832434
0.08,0.725352113,0.090909091,0.112903226,-0.073770492,-0.621212121,-0.207112971,0.742552676,-0.148541114,-0.127413127,0.076470588,-0.010046368,-0.003144654,0.068592058,-0.085714286,-0.0988329
0,-0.049295775,-0.090909091,-0.016129032,0.352459016,-0.106060606,-0.056485356,-0.014046985,0.034482759,-0.308880309,-0.011764706,-0.000772798,0.012578616,0.032490975,0.028571429,0.033369208
